000,6.855554241360857,0.5582688760380746
000 ohms,7.625719385763673,-1.7235772862543823
01,5.835917959119243,0.882450172856952
01 16,7.90334553344366,1.1117434549890453
02,6.084895167626473,0.5915198703967195
03,5.995101738917496,-0.9892069662191314
04,6.142331787217215,-0.011815687998849047
05,6.02808765403218,0.4027236874891718
06,5.988448318141571,-0.607607878363778
07,5.998856968438361,0.00095579078493908
08,5.892039284614967,-0.18877414857711688
09,5.703235659897858,-0.5955461854037961
09 17,7.377654919524476,0.35386080847886225
10,4.4099502399499215,0.15218127792909045
10 minutes,6.039119581900869,-2.8139567107432812
100,5.367414591387162,-0.26412980676734654
100 inspected,7.79160555743054,-2.649567760910558
100 mg,7.789134590025532,-3.426829182545059
1000,7.596528272735271,1.0604258391801484
1003,7.232390405805195,0.5399267866592352
1003 indicative,7.373737613100552,0.812765292582055
1003 indicative battery,7.374172112347014,0.9505928019824884
1003 indicative battery voltage,7.374389432786857,0.9473120541032773
1003 recorded,7.671900130827034,1.7147904878490159
1003 recorded battery,7.7860134375944545,0.7137996128627979
1003 recorded battery voltage,7.786177466135788,0.7124504574916166
105,6.965886127897208,-1.179637200048855
10mm,7.6323080407049835,0.17059891567828814
11,5.204944589623499,-0.014046593883536908
110,7.3564039175510825,-2.5031305090449827
115,6.946218052455038,-1.8741836916633354
115 repeat,7.588688275832974,0.1628305556416042
115 repeat test,7.590305308930238,0.17056668506731196
115 repeat test symptoms,7.590305308930238,0.17056668506731196
117,7.8144608353687595,-0.6603098122402065
12,4.891504313432328,-0.046988043848260067
12 mm,7.6609853750134755,0.8057503957877751
12 months,7.724781179800778,-0.44751063532426905
120,6.813253392631175,0.05126348685833135
120 mg,7.566451822710523,-3.4474074848447724
120 mg dl,7.5833169724665686,-3.5376040622233433
121,7.285740261295518,-2.679711383834569
1225058201000001,7.20550631612355,-0.29913916126864704
1225058201000001 fda,7.20550631612355,-0.29913916126864704
1225058201000001 fda june,7.213061170556733,-0.296330662102302
1225058201000001 fda june 2010,7.213893848589764,-0.29612962843037927
125,7.0860826913214305,0.25821675766173696
12mm,7.5704101337239225,0.6049043350721893
12th,7.731592351643517,-1.141503732613947
13,5.753863470556867,0.625808797444153
130,7.185874675918262,-2.444316819734196
135,7.749142159636676,-1.6715789452647065
139,7.373737613100552,-2.3040240333410233
139 mmol,7.753419393880342,1.2736370077986037
139 mmol follow,7.8714008934268715,0.12386560523360585
139 mmol follow treatment,7.8714008934268715,0.12386560523360585
139 mmol not,7.8714008934268715,0.12233447795879761
139 mmol not symptoms,7.871579544610911,0.12510204137026668
14,5.477231413414558,0.13428335375076353
140,7.3940334115077695,-3.593096703538279
14421aw,7.8839841980547645,0.07078303543300236
14421aw rev,7.884165111669008,0.07108948655181577
14th,7.599654337122658,-0.49349269189705236
14th occurrence,7.727871417117827,-0.1261875161440486
14th occurrence reported,7.727871417117827,-0.11913223230090808
14th occurrence reported issue,7.727871417117827,-0.11913223230090808
15,5.041692834566524,-0.11145282975847044
15 minutes,7.064886749315359,-1.2519405219031299
15 mm,7.701300912191935,-0.8511853425592251
150,6.719737299593471,-0.37395978465879814
150 mg,7.610466732885635,-2.8174480054906326
150 mg dl,7.666209592380666,-3.914471316254393
15mm,7.456571644114081,-0.2997033370501248
16,5.5651604671602675,0.02150260668799811
160,7.453508854583535,-3.364298219518558
17,5.511943243809146,-0.2884047512692495
17 years,7.145740524784107,0.7418528792344737
17 years placement,7.467604438864413,0.2752864711094816
17 years placement insertion,7.467723735017254,0.27995017361681224
170,7.768938463841876,-3.056828677195319
178455aaw,7.464388810535277,0.34805460954206896
178455aaw rev,7.464388810535277,0.34805460954206896
178455aaw rev 09,7.464507723669373,0.34887238620269484
178455aaw rev 09 17,7.472387420600196,0.2994580512595133
18,5.39984665726932,-0.19190361171700557
18 years,6.69695956052626,-0.4020454058842692
18 years older,6.922631558193828,-0.005617844702139323
18 years older device,7.23749486910512,0.20397663482723732
180,7.196187776191336,-2.7749086563019247
19,5.81790487018957,0.3342394318095487
19 multiple,7.642912593953781,0.5304543357481987
19 multiple cartridges,7.647757288525073,0.5374901394699393
19 multiple cartridges load,7.762029140942593,0.45943692821982157
1st,6.902635000642768,-1.1375564179980917
20,4.907419623160786,0.12573236586365827
20 20,7.344520488584311,1.1555047848044815
20 minutes,6.903924054045595,-1.0695390659313881
20 minutes based,7.7390760161306895,0.276381488720807
20 minutes based statistical,7.739858795035631,0.2790035149403227
200,6.181607023681444,0.01049051105191699
200 mg,7.17077903845022,-3.125397706369501
200 mg dl,7.22160584964603,-3.6777672472509617
2000,6.765313930342056,0.003972048290468118
2000ml,7.418831316131234,-0.28057353596205953
2001,7.653199868559724,0.6588847700189457
2002,7.325506125502962,0.40783004519388766
2003,7.056153069346604,0.046567336855094094
2004,6.776487230940181,0.5816795039120685
2005,6.363559401630427,0.19786331803469992
2006,6.1501602386025915,0.5534415114911927
2007,5.955303496070869,0.3062170723123736
2008,5.603290380951234,0.884625865226318
2008 patient,7.74598559135913,0.8719492768446757
2009,5.467401969451677,1.4790708499046301
2009 patient,7.534826584742694,0.028412908874625338
2010,4.464835072817997,1.1481063846277388
2010 asr,5.767606639542978,0.07355800407544692
2010 asr product,5.767650224872163,0.055713929729887486
2010 asr product codes,5.767672018249157,0.055502998227438406
2010 patient,6.949623277084877,0.09046437196118301
2010 product,7.75056587260357,-1.3315217498783696
2010 site,7.201110302083827,-0.40219459505151356
2010 site us,7.20761960767129,-0.2982414685073868
2010 site us 14th,7.728335777469797,-0.11896858143191964
2011,4.749032821187168,0.8499600306745452
2011 following,7.881815783760941,1.0954872602277426
2011 patient,6.766437492744043,-1.082431553724722
2011 product,7.6952912787205445,-0.8655363016892687
2012,4.49869292054747,1.1227917475423834
2012 device,7.318185373108871,0.21663161316977514
2012 due,7.893252778718549,-0.260410934095828
2012 following,7.318390859598857,0.16563180383557125
2012 following findings,7.391266545706314,0.5920501842698814
2012 patient,6.549573601906528,-0.5358201244738034
2012 product,7.313164099044841,1.291301176872268
2012 product type,7.495179048447156,1.378588486462189
2013,4.380642393013792,1.8713340650471058
2013 device,7.4928518993780475,0.5920505546511771
2013 due,7.787983558080643,-0.0744945180366567
2013 following,7.043974564868645,-0.7586138588511991
2013 following findings,7.247686889511605,-0.3216243698682039
2013 patient,6.68959041147225,-0.840653126878187
2013 product,7.206149019170969,3.892531399259437
2013 product type,7.397586207517498,-0.10938810677651403
2013 product type lead,7.8708651312924385,-0.5280035889579568
2013 reported,7.780941852081844,-1.4998752166896128
2013 reporter,6.1165164328866775,0.9031048992353181
2013 reporter contacted,6.134186774389366,-1.075238172559828
2013 reporter contacted animas,7.087876267540057,-0.5722451792259594
2013 reporter contacted lifescan,6.621551367151785,-0.6908653688907856
2014,3.9972010786775143,2.8428591346111944
2014 device,7.134221442716423,0.5284302097035065
2014 device evaluation,7.8156427688115455,-0.1220634982775033
2014 due,7.804386875089627,-0.3906925272233697
2014 evaluated,7.848094753793485,-0.5170512724364564
2014 evaluated lifescan,7.8908820289986945,-0.3590659368740414
2014 evaluated lifescan product,7.8908820289986945,-0.3590659368740414
2014 following,6.324431477478826,0.8331215059744175
2014 following findings,6.6122783603672834,0.9707211292541809
2014 patient,6.3079115272214406,-1.536515557634317
2014 patient not,7.819366537501766,-0.20179643106525513
2014 patients,7.362613787613741,0.4123654698139552
2014 product,7.342729034393203,1.478282273399171
2014 product type,7.4632004562658985,0.33488977693988203
2014 report,6.899859007797425,-1.3826675840795293
2014 reported,7.88815351434549,0.6582779398606892
2014 reporter,5.780348738582649,1.3254891573047594
2014 reporter contacted,5.78785915882036,-0.62098687019211
2014 reporter contacted animas,6.4948898531699735,0.03144851073162701
2014 reporter contacted lifescan,6.467488441262541,-0.675238265413852
2014 subsequently,5.7544439971322605,-0.21128041775534642
2014 subsequently medtronic,5.771252573566751,0.2668728043779231
2014 subsequently medtronic diabetes,5.777351491159775,0.7098805885664957
2015,4.056322485981077,2.315092948788622
2015 device,6.766437492744043,0.08283262174764054
2015 device evaluation,7.149899255435653,0.2854554728664423
2015 device evaluation device,7.724164276635007,0.22066823832711085
2015 due,7.828565920947834,-0.23544272217527182
2015 following,6.1497450026308025,0.56636501818142
2015 following findings,6.344715681067936,1.086192462980226
2015 no,7.279000221903519,0.7312231043008933
2015 patient,6.093733343299841,-0.25215454857851877
2015 patient experienced,7.329238633724303,-1.953469785437413
2015 patients,7.269072386884955,0.21287088381520192
2015 product,7.607443922120058,0.7436803113171555
2015 product type,7.8015509402504275,-0.3622940849511188
